Firm_ID,Year,ESG_Score,Overall_Compliance,final_esg_risk_score,alert_level
MFG0369,2019,67.13333333333334,Compliant,19.719999999999995,Low Risk
MFG0076,2019,78.60666666666667,Compliant,12.835999999999999,Low Risk
MFG0475,2021,68.80333333333334,Compliant,18.717999999999993,Low Risk
MFG0328,2020,66.33,Compliant,20.202,Low Risk
MFG0345,2020,64.42666666666666,Non-Compliant,34.544000000000004,Low Risk
MFG0302,2021,78.12333333333333,Compliant,13.126,Low Risk
MFG0452,2019,70.38333333333334,Compliant,17.769999999999996,Low Risk
MFG0289,2019,70.14,Non-Compliant,31.116,Low Risk
MFG0001,2023,61.49,Non-Compliant,49.506,Warning
MFG0147,2022,76.93333333333334,Compliant,13.839999999999998,Low Risk
MFG0287,2020,62.82333333333333,Non-Compliant,35.506,Low Risk
MFG0464,2020,62.52333333333333,Non-Compliant,35.686,Low Risk
MFG0142,2020,69.08666666666666,Compliant,18.548000000000005,Low Risk
MFG0053,2022,71.14999999999999,Compliant,17.310000000000006,Low Risk
MFG0304,2023,73.33333333333333,Compliant,16.000000000000004,Low Risk
MFG0069,2022,53.583333333333336,Non-Compliant,41.05,Warning
MFG0361,2019,66.70666666666666,Non-Compliant,33.176,Low Risk
MFG0090,2019,67.22333333333334,Non-Compliant,32.86599999999999,Low Risk
MFG0446,2020,65.56666666666668,Non-Compliant,33.85999999999999,Low Risk
MFG0220,2021,76.75,Compliant,13.95,Low Risk
MFG0450,2020,74.88333333333334,Compliant,15.069999999999995,Low Risk
MFG0498,2021,75.8,Compliant,14.520000000000001,Low Risk
MFG0192,2022,66.12,Compliant,20.327999999999996,Low Risk
MFG0454,2019,70.74333333333334,Compliant,17.553999999999995,Low Risk
MFG0063,2021,72.67,Compliant,16.398,Low Risk
MFG0073,2022,68.02333333333333,Compliant,19.186000000000003,Low Risk
MFG0161,2019,69.91000000000001,Compliant,18.05399999999999,Low Risk
MFG0169,2021,66.84666666666666,Compliant,19.892,Low Risk
MFG0089,2020,65.73666666666666,Non-Compliant,33.758,Low Risk
MFG0176,2020,70.33333333333333,Compliant,17.8,Low Risk
MFG0269,2020,63.67666666666667,Non-Compliant,34.994,Low Risk
MFG0073,2022,67.94333333333333,Non-Compliant,32.434000000000005,Low Risk
MFG0245,2020,65.89,Compliant,20.465999999999998,Low Risk
MFG0077,2023,69.49333333333333,Non-Compliant,31.504000000000005,Low Risk
MFG0159,2019,71.04666666666667,Compliant,17.372,Low Risk
MFG0489,2022,68.09,Non-Compliant,32.346,Low Risk
MFG0459,2020,60.97,Non-Compliant,36.618,Low Risk
MFG0324,2019,75.63333333333333,Compliant,14.620000000000005,Low Risk
MFG0098,2021,71.16333333333334,Compliant,17.301999999999996,Low Risk
MFG0381,2020,56.193333333333335,Non-Compliant,52.684,Warning
MFG0102,2019,69.22666666666667,Compliant,18.463999999999995,Low Risk
MFG0494,2023,64.33666666666666,Non-Compliant,34.598000000000006,Low Risk
MFG0132,2021,64.36,Non-Compliant,47.784000000000006,Warning
MFG0102,2023,71.13333333333333,Compliant,17.320000000000004,Low Risk
MFG0019,2019,72.58333333333333,Compliant,16.450000000000003,Low Risk
MFG0454,2023,61.51333333333334,Non-Compliant,36.291999999999994,Low Risk
MFG0482,2019,64.88000000000001,Non-Compliant,34.27199999999999,Low Risk
MFG0082,2019,67.52666666666666,Non-Compliant,32.684000000000005,Low Risk
MFG0397,2023,80.90333333333335,Compliant,11.45799999999999,Low Risk
MFG0489,2019,65.35333333333334,Compliant,20.787999999999997,Low Risk
MFG0279,2020,62.92,Non-Compliant,35.448,Low Risk
MFG0339,2019,71.21333333333332,Compliant,17.272000000000006,Low Risk
MFG0365,2022,66.51666666666667,Non-Compliant,46.49,Warning
MFG0331,2019,63.21,Non-Compliant,48.474000000000004,Warning
MFG0129,2022,72.03666666666668,Non-Compliant,29.977999999999994,Low Risk
MFG0344,2019,72.02666666666666,Compliant,16.784000000000006,Low Risk
MFG0310,2019,62.85999999999999,Non-Compliant,35.484,Low Risk
MFG0455,2023,63.75,Compliant,21.75,Low Risk
MFG0089,2020,69.51,Compliant,18.293999999999997,Low Risk
MFG0213,2020,68.35000000000001,Compliant,18.989999999999995,Low Risk
MFG0143,2021,61.76666666666667,Non-Compliant,36.13999999999999,Low Risk
MFG0065,2023,62.07666666666668,Non-Compliant,35.95399999999999,Low Risk
MFG0076,2023,60.04333333333333,Non-Compliant,37.174,Low Risk
MFG0199,2020,67.87,Non-Compliant,32.477999999999994,Low Risk
MFG0143,2023,74.03666666666668,Compliant,15.577999999999994,Low Risk
MFG0405,2020,77.05,Non-Compliant,26.970000000000002,Low Risk
MFG0403,2023,76.45666666666666,Compliant,14.126000000000001,Low Risk
MFG0316,2019,73.76666666666667,Compliant,15.74,Low Risk
MFG0093,2020,65.91666666666667,Non-Compliant,33.65,Low Risk
MFG0473,2020,66.18666666666667,Non-Compliant,33.488,Low Risk
MFG0417,2022,65.22000000000001,Non-Compliant,34.06799999999999,Low Risk
MFG0305,2023,69.79333333333334,Compliant,18.124,Low Risk
MFG0224,2023,68.99666666666667,Non-Compliant,31.802,Low Risk
MFG0497,2020,65.41333333333333,Non-Compliant,33.952000000000005,Low Risk
MFG0291,2019,67.82333333333334,Compliant,19.305999999999997,Low Risk
MFG0428,2019,60.04,Non-Compliant,37.176,Low Risk
MFG0102,2019,64.79333333333334,Non-Compliant,34.324,Low Risk
MFG0474,2023,61.19333333333333,Non-Compliant,36.484,Low Risk
MFG0267,2022,71.73,Non-Compliant,30.162,Low Risk
MFG0355,2020,55.06,Non-Compliant,53.364000000000004,Warning
MFG0456,2021,67.94,Compliant,19.236,Low Risk
MFG0110,2022,74.71666666666665,Compliant,15.170000000000007,Low Risk
MFG0462,2021,64.81333333333333,Non-Compliant,34.312,Low Risk
MFG0330,2022,66.14666666666666,Non-Compliant,33.512,Low Risk
MFG0450,2019,71.25666666666666,Compliant,17.246000000000002,Low Risk
MFG0430,2023,66.31333333333333,Non-Compliant,33.412,Low Risk
MFG0265,2021,70.55666666666667,Compliant,17.665999999999997,Low Risk
MFG0003,2022,66.76333333333334,Non-Compliant,33.141999999999996,Low Risk
MFG0085,2023,76.19333333333333,Compliant,14.284000000000002,Low Risk
MFG0282,2021,70.32333333333334,Compliant,17.805999999999997,Low Risk
MFG0328,2020,68.27666666666667,Non-Compliant,32.233999999999995,Low Risk
MFG0304,2022,55.68,Non-Compliant,52.992000000000004,Warning
MFG0450,2020,61.39666666666667,Non-Compliant,49.562,Warning
MFG0454,2019,66.59333333333332,Non-Compliant,33.24400000000001,Low Risk
MFG0412,2020,72.18,Non-Compliant,29.891999999999996,Low Risk
MFG0117,2020,66.43,Non-Compliant,33.342,Low Risk
MFG0221,2022,67.43666666666665,Non-Compliant,32.73800000000001,Low Risk
MFG0154,2019,68.77666666666666,Compliant,18.734000000000005,Low Risk
MFG0153,2020,57.49333333333334,Non-Compliant,38.70399999999999,Low Risk
MFG0012,2023,65.33666666666666,Non-Compliant,33.998000000000005,Low Risk
MFG0133,2021,59.94333333333333,Non-Compliant,37.234,Low Risk
MFG0482,2020,68.39999999999999,Compliant,18.960000000000004,Low Risk
MFG0304,2019,62.60333333333333,Non-Compliant,35.638,Low Risk
MFG0293,2020,75.24,Compliant,14.856000000000002,Low Risk
MFG0463,2021,67.45666666666666,Non-Compliant,32.726,Low Risk
MFG0300,2019,65.57333333333334,Compliant,20.655999999999995,Low Risk
MFG0228,2022,72.92666666666666,Compliant,16.244000000000003,Low Risk
MFG0271,2019,70.22333333333333,Compliant,17.866000000000003,Low Risk
MFG0043,2022,77.17999999999999,Compliant,13.692000000000004,Low Risk
MFG0432,2019,69.40333333333334,Compliant,18.357999999999997,Low Risk
MFG0343,2021,63.63999999999999,Non-Compliant,35.016000000000005,Low Risk
MFG0326,2021,66.06,Non-Compliant,33.564,Low Risk
MFG0302,2019,68.28666666666666,Non-Compliant,32.228,Low Risk
MFG0498,2020,72.37,Compliant,16.577999999999996,Low Risk
MFG0364,2021,63.656666666666666,Non-Compliant,35.006,Low Risk
MFG0379,2022,71.3,Compliant,17.220000000000002,Low Risk
MFG0427,2022,71.14999999999999,Compliant,17.310000000000006,Low Risk
MFG0493,2023,72.34333333333333,Non-Compliant,29.793999999999997,Low Risk
MFG0021,2022,63.91666666666666,Non-Compliant,48.05000000000001,Warning
MFG0407,2023,61.89000000000001,Non-Compliant,36.065999999999995,Low Risk
MFG0107,2019,63.49666666666667,Non-Compliant,35.102,Low Risk
MFG0336,2019,79.08666666666666,Compliant,12.548000000000004,Low Risk
MFG0303,2019,67.80333333333333,Compliant,19.318,Low Risk
MFG0117,2020,74.89333333333333,Compliant,15.064,Low Risk
MFG0124,2020,73.59333333333332,Compliant,15.844000000000008,Low Risk
MFG0399,2023,75.89666666666666,Compliant,14.462000000000003,Low Risk
MFG0281,2022,71.10666666666667,Compliant,17.336,Low Risk
MFG0292,2022,74.13666666666667,Compliant,15.517999999999997,Low Risk
MFG0203,2019,69.86666666666667,Compliant,18.079999999999995,Low Risk
MFG0051,2021,66.75999999999999,Compliant,19.944000000000006,Low Risk
MFG0271,2020,77.54,Compliant,13.475999999999996,Low Risk
MFG0324,2020,65.67999999999999,Compliant,20.592000000000002,Low Risk
MFG0277,2019,69.21333333333334,Compliant,18.471999999999998,Low Risk
MFG0141,2020,74.31333333333333,Compliant,15.411999999999999,Low Risk
MFG0470,2019,69.62666666666667,Compliant,18.224,Low Risk
MFG0275,2023,61.923333333333325,Non-Compliant,49.24600000000001,Warning
MFG0290,2022,67.0,Compliant,19.8,Low Risk
MFG0334,2021,67.06333333333333,Non-Compliant,32.962,Low Risk
MFG0381,2022,76.92,Compliant,13.847999999999999,Low Risk
MFG0452,2022,68.46333333333332,Non-Compliant,32.12200000000001,Low Risk
MFG0496,2023,73.77,Compliant,15.738000000000001,Low Risk
MFG0373,2020,62.546666666666674,Non-Compliant,35.672,Low Risk
MFG0052,2021,72.72333333333334,Non-Compliant,29.565999999999995,Low Risk
MFG0494,2020,68.27333333333333,Compliant,19.036000000000005,Low Risk
MFG0027,2022,72.5,Compliant,16.5,Low Risk
MFG0157,2019,79.57333333333332,Compliant,12.256000000000006,Low Risk
MFG0239,2022,63.833333333333336,Non-Compliant,34.9,Low Risk
MFG0156,2020,55.406666666666666,Non-Compliant,53.156000000000006,Warning
MFG0291,2022,68.42,Compliant,18.947999999999997,Low Risk
MFG0136,2019,79.39333333333333,Compliant,12.364,Low Risk
MFG0144,2023,64.77999999999999,Compliant,21.13200000000001,Low Risk
MFG0106,2020,76.53333333333335,Non-Compliant,27.279999999999994,Low Risk
MFG0420,2022,70.98,Compliant,17.411999999999995,Low Risk
MFG0158,2020,60.623333333333335,Non-Compliant,36.826,Low Risk
MFG0146,2023,64.50999999999999,Non-Compliant,34.49400000000001,Low Risk
MFG0002,2022,68.40333333333334,Non-Compliant,45.358000000000004,Warning
MFG0433,2022,71.09333333333333,Non-Compliant,30.543999999999997,Low Risk
MFG0077,2020,53.71333333333333,Non-Compliant,54.172000000000004,Warning
MFG0132,2020,80.35666666666667,Compliant,11.785999999999998,Low Risk
MFG0090,2019,69.49333333333334,Compliant,18.303999999999995,Low Risk
MFG0345,2023,72.81666666666666,Compliant,16.310000000000002,Low Risk
MFG0350,2019,60.96666666666667,Non-Compliant,49.82,Warning
MFG0459,2022,79.17,Compliant,12.498,Low Risk
MFG0263,2020,73.76,Compliant,15.743999999999996,Low Risk
MFG0351,2022,61.66666666666666,Non-Compliant,36.2,Low Risk
MFG0108,2022,74.83333333333333,Compliant,15.100000000000001,Low Risk
MFG0074,2021,63.75666666666666,Non-Compliant,34.946000000000005,Low Risk
MFG0039,2021,62.11333333333334,Non-Compliant,35.931999999999995,Low Risk
MFG0397,2022,72.36666666666667,Compliant,16.579999999999995,Low Risk
MFG0159,2020,67.61333333333333,Non-Compliant,32.632000000000005,Low Risk
MFG0071,2022,61.223333333333336,Non-Compliant,36.466,Low Risk
MFG0447,2021,69.22,Non-Compliant,31.668,Low Risk
MFG0312,2020,68.98,Compliant,18.612,Low Risk
MFG0241,2022,66.79333333333334,Non-Compliant,33.123999999999995,Low Risk
MFG0426,2023,58.50666666666666,Non-Compliant,51.29600000000001,Warning
MFG0445,2023,66.81666666666668,Non-Compliant,33.10999999999999,Low Risk
MFG0298,2022,61.72666666666667,Non-Compliant,36.164,Low Risk
MFG0440,2020,72.49666666666666,Compliant,16.502000000000006,Low Risk
MFG0036,2022,59.24000000000001,Non-Compliant,50.855999999999995,Warning
MFG0084,2022,67.00333333333334,Non-Compliant,32.99799999999999,Low Risk
MFG0452,2021,71.00333333333333,Compliant,17.398,Low Risk
MFG0374,2023,62.49666666666667,Non-Compliant,35.702,Low Risk
MFG0263,2021,72.51333333333334,Compliant,16.491999999999997,Low Risk
MFG0310,2021,66.00666666666667,Non-Compliant,33.596,Low Risk
MFG0385,2022,64.99000000000001,Non-Compliant,34.205999999999996,Low Risk
MFG0172,2021,75.99,Compliant,14.406000000000002,Low Risk
MFG0376,2023,61.65333333333333,Non-Compliant,36.208000000000006,Low Risk
MFG0173,2021,68.19666666666667,Non-Compliant,32.282,Low Risk
MFG0362,2023,69.22333333333333,Non-Compliant,31.666000000000004,Low Risk
MFG0047,2021,72.56666666666666,Compliant,16.46,Low Risk
MFG0379,2023,68.77,Compliant,18.738000000000003,Low Risk
MFG0141,2021,69.95333333333333,Compliant,18.028,Low Risk
MFG0375,2021,64.55333333333333,Non-Compliant,34.468,Low Risk
MFG0406,2020,67.70666666666666,Non-Compliant,32.576,Low Risk
MFG0118,2023,71.54,Compliant,17.075999999999997,Low Risk
MFG0277,2023,63.173333333333325,Non-Compliant,35.29600000000001,Low Risk
MFG0214,2023,75.2,Compliant,14.879999999999997,Low Risk
MFG0220,2019,60.303333333333335,Non-Compliant,50.218,Warning
MFG0393,2021,70.47,Compliant,17.718,Low Risk
MFG0026,2023,56.60666666666666,Non-Compliant,52.43600000000001,Warning
MFG0009,2019,78.09000000000002,Compliant,13.145999999999988,Low Risk
MFG0271,2020,70.88000000000001,Non-Compliant,30.671999999999997,Low Risk
MFG0010,2023,65.58333333333333,Non-Compliant,33.85,Low Risk
MFG0472,2023,74.09,Compliant,15.545999999999998,Low Risk
MFG0378,2019,68.92999999999999,Compliant,18.642000000000003,Low Risk
MFG0121,2021,67.20333333333333,Compliant,19.678,Low Risk
MFG0125,2020,73.36333333333333,Compliant,15.982000000000001,Low Risk
MFG0170,2023,64.94333333333333,Non-Compliant,34.234,Low Risk
MFG0072,2021,66.75,Compliant,19.95,Low Risk
MFG0152,2020,65.99666666666667,Non-Compliant,33.602,Low Risk
MFG0208,2022,68.64666666666666,Compliant,18.812,Low Risk
MFG0049,2022,60.99,Non-Compliant,49.806,Warning
MFG0154,2020,73.54333333333334,Compliant,15.873999999999997,Low Risk
MFG0347,2019,62.77333333333333,Non-Compliant,35.536,Low Risk
MFG0293,2020,68.22,Compliant,19.068,Low Risk
MFG0068,2020,68.16000000000001,Compliant,19.103999999999992,Low Risk
MFG0050,2019,76.49666666666667,Compliant,14.101999999999999,Low Risk
MFG0152,2019,74.42333333333333,Compliant,15.346,Low Risk
MFG0019,2021,74.00333333333334,Compliant,15.597999999999992,Low Risk
MFG0100,2021,67.01666666666667,Non-Compliant,32.99,Low Risk
MFG0060,2019,74.57666666666667,Compliant,15.253999999999998,Low Risk
MFG0167,2022,64.41,Non-Compliant,34.554,Low Risk
MFG0202,2022,73.30666666666667,Compliant,16.015999999999995,Low Risk
MFG0345,2020,73.70333333333333,Compliant,15.777999999999999,Low Risk
MFG0146,2023,72.98333333333333,Compliant,16.209999999999997,Low Risk
MFG0403,2020,63.73333333333333,Non-Compliant,34.96,Low Risk
MFG0164,2020,64.28333333333333,Non-Compliant,34.63,Low Risk
MFG0458,2023,65.61333333333334,Compliant,20.631999999999994,Low Risk
MFG0481,2019,71.05666666666666,Non-Compliant,30.566000000000003,Low Risk
MFG0439,2022,71.62,Compliant,17.027999999999995,Low Risk
MFG0242,2020,74.08999999999999,Compliant,15.546000000000006,Low Risk
MFG0069,2023,68.22666666666667,Non-Compliant,32.263999999999996,Low Risk
MFG0175,2021,63.93,Compliant,21.642,Low Risk
MFG0049,2020,65.70666666666666,Non-Compliant,46.976,Warning
MFG0483,2022,64.76666666666667,Non-Compliant,34.34,Low Risk
MFG0108,2019,70.50333333333333,Compliant,17.698,Low Risk
MFG0226,2020,65.73666666666666,Compliant,20.558,Low Risk
MFG0161,2020,71.95666666666666,Compliant,16.826,Low Risk
MFG0119,2023,65.89333333333333,Non-Compliant,33.664,Low Risk
MFG0149,2021,63.553333333333335,Non-Compliant,35.068,Low Risk
MFG0465,2021,77.12333333333333,Non-Compliant,26.926000000000002,Low Risk
MFG0150,2019,70.93666666666667,Non-Compliant,30.637999999999998,Low Risk
MFG0432,2022,69.10000000000001,Compliant,18.539999999999996,Low Risk
MFG0293,2019,61.09666666666667,Non-Compliant,36.541999999999994,Low Risk
MFG0143,2020,67.73,Non-Compliant,32.562,Low Risk
MFG0419,2020,74.3,Compliant,15.420000000000002,Low Risk
MFG0476,2021,70.65333333333334,Compliant,17.607999999999997,Low Risk
MFG0455,2022,65.74666666666667,Non-Compliant,33.751999999999995,Low Risk
MFG0160,2023,76.27,Compliant,14.238000000000001,Low Risk
MFG0011,2022,72.03666666666668,Non-Compliant,29.977999999999994,Low Risk
MFG0138,2020,64.70666666666666,Compliant,21.176000000000002,Low Risk
MFG0457,2023,66.39999999999999,Compliant,20.160000000000004,Low Risk
MFG0078,2022,77.71,Compliant,13.374000000000004,Low Risk
MFG0077,2022,75.42333333333333,Compliant,14.746,Low Risk
MFG0441,2023,66.67666666666666,Non-Compliant,33.194,Low Risk
MFG0254,2020,62.73,Non-Compliant,35.562000000000005,Low Risk
MFG0409,2022,76.62333333333333,Compliant,14.025999999999998,Low Risk
MFG0258,2023,61.75666666666667,Non-Compliant,36.146,Low Risk
MFG0320,2020,74.35333333333334,Compliant,15.387999999999996,Low Risk
MFG0291,2023,65.10000000000001,Non-Compliant,34.13999999999999,Low Risk
MFG0263,2023,71.12333333333333,Non-Compliant,30.525999999999996,Low Risk
MFG0085,2022,60.71666666666667,Non-Compliant,36.769999999999996,Low Risk
MFG0146,2020,68.74000000000001,Non-Compliant,45.15599999999999,Warning
MFG0323,2022,73.33333333333333,Compliant,16.000000000000004,Low Risk
MFG0042,2019,74.61,Compliant,15.234,Low Risk
MFG0374,2019,70.32666666666665,Compliant,17.804000000000006,Low Risk
MFG0125,2020,65.21666666666667,Compliant,20.869999999999997,Low Risk
MFG0167,2023,75.63333333333333,Compliant,14.620000000000005,Low Risk
MFG0425,2022,68.89666666666666,Compliant,18.662000000000003,Low Risk
MFG0241,2022,76.22333333333334,Compliant,14.265999999999993,Low Risk
MFG0459,2020,65.87333333333333,Compliant,20.476,Low Risk
MFG0487,2020,68.38666666666667,Compliant,18.967999999999996,Low Risk
MFG0280,2019,65.64666666666668,Non-Compliant,33.812,Low Risk
MFG0188,2021,71.95,Compliant,16.83,Low Risk
MFG0302,2020,68.45666666666666,Non-Compliant,32.126000000000005,Low Risk
MFG0019,2021,74.12,Compliant,15.527999999999997,Low Risk
MFG0068,2020,71.71333333333335,Compliant,16.971999999999987,Low Risk
MFG0218,2023,75.04666666666667,Compliant,14.972,Low Risk
MFG0102,2023,76.16333333333334,Compliant,14.301999999999994,Low Risk
MFG0042,2019,67.37666666666667,Non-Compliant,32.774,Low Risk
MFG0288,2019,74.45666666666666,Compliant,15.326,Low Risk
MFG0167,2021,60.723333333333336,Non-Compliant,49.966,Warning
MFG0109,2020,73.61333333333333,Compliant,15.832,Low Risk
MFG0494,2022,66.09333333333333,Non-Compliant,33.544,Low Risk
MFG0036,2019,73.51,Compliant,15.893999999999997,Low Risk
MFG0232,2022,69.64999999999999,Compliant,18.210000000000004,Low Risk
MFG0229,2022,68.06,Non-Compliant,32.364,Low Risk
MFG0353,2020,68.0,Compliant,19.2,Low Risk
MFG0164,2021,63.41333333333333,Non-Compliant,35.152,Low Risk
MFG0387,2020,63.45,Non-Compliant,35.129999999999995,Low Risk
MFG0073,2019,74.12333333333335,Compliant,15.52599999999999,Low Risk
MFG0136,2022,72.32000000000001,Compliant,16.607999999999993,Low Risk
MFG0353,2020,77.43333333333332,Compliant,13.540000000000006,Low Risk
MFG0379,2020,65.46,Non-Compliant,33.92400000000001,Low Risk
MFG0070,2020,70.93,Compliant,17.441999999999997,Low Risk
MFG0425,2019,73.05666666666666,Compliant,16.166000000000004,Low Risk
MFG0487,2021,64.52,Non-Compliant,47.688,Warning
MFG0196,2020,63.21666666666667,Non-Compliant,35.269999999999996,Low Risk
MFG0269,2019,73.93666666666667,Compliant,15.637999999999998,Low Risk
MFG0049,2022,61.20666666666667,Non-Compliant,36.476,Low Risk
MFG0316,2023,68.84,Non-Compliant,31.896,Low Risk
MFG0130,2019,64.16,Non-Compliant,34.704,Low Risk
MFG0444,2023,70.97333333333334,Compliant,17.415999999999993,Low Risk
MFG0005,2020,68.27666666666666,Non-Compliant,32.23400000000001,Low Risk
MFG0428,2020,64.33,Compliant,21.402,Low Risk
MFG0027,2019,71.58666666666666,Compliant,17.048000000000005,Low Risk
MFG0160,2023,72.02333333333334,Compliant,16.785999999999994,Low Risk
MFG0149,2020,76.11333333333333,Non-Compliant,27.532000000000004,Low Risk
MFG0264,2022,68.59333333333332,Non-Compliant,32.04400000000001,Low Risk
MFG0230,2021,73.56,Compliant,15.863999999999997,Low Risk
MFG0200,2021,68.82000000000001,Compliant,18.707999999999995,Low Risk
MFG0050,2020,76.84,Compliant,13.895999999999997,Low Risk
MFG0067,2023,65.49,Non-Compliant,33.906000000000006,Low Risk
MFG0300,2020,73.77,Compliant,15.738000000000001,Low Risk
MFG0381,2023,56.18666666666667,Non-Compliant,65.888,Warning
MFG0058,2022,75.91666666666667,Compliant,14.449999999999996,Low Risk
MFG0259,2023,68.67666666666666,Non-Compliant,31.994,Low Risk
MFG0342,2020,73.66333333333334,Compliant,15.801999999999994,Low Risk
MFG0326,2022,70.25666666666666,Compliant,17.846000000000004,Low Risk
MFG0130,2019,61.11666666666667,Non-Compliant,49.730000000000004,Warning
MFG0215,2021,74.27333333333333,Compliant,15.436000000000003,Low Risk
MFG0172,2020,64.13333333333334,Compliant,21.519999999999996,Low Risk
MFG0258,2020,74.58333333333333,Compliant,15.250000000000002,Low Risk
MFG0102,2020,62.06999999999999,Compliant,22.758000000000003,Low Risk
MFG0209,2022,66.32000000000001,Non-Compliant,33.407999999999994,Low Risk
MFG0291,2019,75.09666666666668,Compliant,14.941999999999993,Low Risk
MFG0354,2023,64.40666666666667,Non-Compliant,34.556,Low Risk
MFG0471,2019,74.73,Compliant,15.161999999999997,Low Risk
MFG0286,2022,68.79333333333334,Compliant,18.723999999999997,Low Risk
MFG0116,2020,60.65666666666666,Non-Compliant,36.806000000000004,Low Risk
MFG0264,2021,70.11,Non-Compliant,31.134,Low Risk
MFG0150,2020,70.33333333333333,Non-Compliant,31.0,Low Risk
MFG0300,2023,74.88333333333334,Compliant,15.069999999999995,Low Risk
MFG0442,2021,58.89000000000001,Non-Compliant,37.86599999999999,Low Risk
MFG0036,2020,66.61666666666666,Non-Compliant,33.230000000000004,Low Risk
MFG0453,2021,69.46,Compliant,18.324,Low Risk
MFG0333,2019,73.85333333333334,Compliant,15.687999999999995,Low Risk
MFG0477,2022,73.49333333333333,Compliant,15.904000000000003,Low Risk
MFG0287,2020,65.26333333333334,Compliant,20.842,Low Risk
MFG0303,2023,62.92666666666667,Non-Compliant,35.443999999999996,Low Risk
MFG0311,2019,67.44333333333334,Non-Compliant,32.733999999999995,Low Risk
MFG0208,2020,63.79333333333332,Non-Compliant,34.92400000000001,Low Risk
MFG0106,2019,81.51333333333334,Compliant,11.091999999999999,Low Risk
MFG0446,2023,63.31,Non-Compliant,48.414,Warning
MFG0158,2020,75.44666666666667,Compliant,14.731999999999996,Low Risk
MFG0121,2023,70.86,Non-Compliant,30.683999999999997,Low Risk
MFG0055,2021,59.32333333333333,Non-Compliant,50.806000000000004,Warning
MFG0400,2023,69.75666666666666,Compliant,18.146000000000004,Low Risk
MFG0012,2021,68.14666666666666,Compliant,19.112000000000002,Low Risk
MFG0145,2020,64.24666666666667,Non-Compliant,34.652,Low Risk
MFG0400,2021,72.06333333333333,Compliant,16.762,Low Risk
MFG0396,2020,64.43666666666667,Non-Compliant,34.538,Low Risk
MFG0136,2020,67.4,Non-Compliant,32.76,Low Risk
MFG0468,2022,66.62333333333333,Non-Compliant,33.226,Low Risk
MFG0003,2020,65.96999999999998,Non-Compliant,33.61800000000001,Low Risk
MFG0144,2021,67.64666666666666,Compliant,19.412000000000003,Low Risk
MFG0030,2022,57.72333333333333,Non-Compliant,51.766000000000005,Warning
MFG0237,2022,70.71333333333332,Non-Compliant,30.772000000000006,Low Risk
MFG0279,2020,75.75,Compliant,14.549999999999999,Low Risk
MFG0348,2023,74.36333333333333,Compliant,15.382000000000001,Low Risk
MFG0115,2023,64.96000000000001,Non-Compliant,34.224,Low Risk
MFG0104,2022,66.64,Non-Compliant,33.216,Low Risk
MFG0118,2020,75.27333333333333,Compliant,14.836000000000004,Low Risk
MFG0005,2023,77.08,Compliant,13.752,Low Risk
MFG0468,2020,64.37333333333333,Compliant,21.375999999999998,Low Risk
MFG0360,2020,60.72,Non-Compliant,36.768,Low Risk
MFG0248,2022,68.58666666666666,Non-Compliant,32.048,Low Risk
MFG0364,2022,69.32000000000001,Compliant,18.407999999999994,Low Risk
MFG0321,2019,62.99666666666667,Non-Compliant,35.402,Low Risk
MFG0121,2023,63.04333333333333,Non-Compliant,35.374,Low Risk
MFG0286,2023,78.26666666666667,Compliant,13.040000000000001,Low Risk
MFG0149,2023,67.54333333333334,Non-Compliant,32.674,Low Risk
MFG0084,2021,71.93,Compliant,16.841999999999995,Low Risk
MFG0454,2020,65.51,Non-Compliant,33.894,Low Risk
MFG0406,2022,62.96333333333333,Non-Compliant,35.422000000000004,Low Risk
MFG0466,2023,70.98666666666666,Compliant,17.408,Low Risk
MFG0456,2019,68.94333333333334,Non-Compliant,31.833999999999996,Low Risk
MFG0231,2023,63.79333333333333,Compliant,21.724,Low Risk
MFG0288,2020,66.68333333333334,Non-Compliant,33.19,Low Risk
MFG0161,2020,71.95,Compliant,16.83,Low Risk
MFG0272,2022,71.53666666666666,Non-Compliant,30.278000000000006,Low Risk
MFG0460,2021,69.33,Compliant,18.402,Low Risk
MFG0038,2022,67.39999999999999,Compliant,19.560000000000006,Low Risk
MFG0226,2023,63.91666666666666,Non-Compliant,34.85000000000001,Low Risk
MFG0142,2019,68.80333333333333,Compliant,18.718000000000004,Low Risk
MFG0292,2022,67.83333333333333,Non-Compliant,32.5,Low Risk
MFG0481,2021,57.970000000000006,Non-Compliant,64.818,Warning
MFG0151,2022,75.32000000000001,Compliant,14.807999999999995,Low Risk
MFG0114,2020,66.61666666666666,Non-Compliant,33.230000000000004,Low Risk
MFG0237,2023,66.92666666666666,Non-Compliant,33.044000000000004,Low Risk
MFG0066,2023,62.36666666666667,Non-Compliant,35.78,Low Risk
MFG0361,2023,70.65333333333332,Compliant,17.608000000000008,Low Risk
MFG0341,2023,65.27333333333333,Compliant,20.836000000000002,Low Risk
MFG0258,2023,78.91333333333334,Compliant,12.651999999999996,Low Risk
MFG0475,2023,61.52333333333334,Non-Compliant,36.285999999999994,Low Risk
MFG0249,2019,68.42333333333333,Compliant,18.946,Low Risk
MFG0457,2021,68.06,Non-Compliant,32.364,Low Risk
MFG0449,2023,69.84333333333332,Compliant,18.09400000000001,Low Risk
MFG0331,2021,70.78333333333333,Non-Compliant,30.730000000000004,Low Risk
